Temp (K),Current mA,Im Voltage mV,Re Voltage mV,phase 9,Freq in Hz,Date/time
3.214000,0.510934,0.000463,0.000274,-95.660000,35000,04-09-2024 16:51:03
3.065000,0.510934,0.000468,0.000275,-95.660000,35000,04-09-2024 16:51:03
3.205000,0.510934,0.000475,0.000275,-95.660000,35000,04-09-2024 16:51:04
3.161000,0.510934,0.000479,0.000274,-95.660000,35000,04-09-2024 16:51:04
3.084000,0.510934,0.000479,0.000275,-95.660000,35000,04-09-2024 16:51:05
3.244000,0.510934,0.000480,0.000275,-95.660000,35000,04-09-2024 16:51:06
3.076000,0.510934,0.000480,0.000272,-95.660000,35000,04-09-2024 16:51:06
3.166000,0.510934,0.000475,0.000266,-95.660000,35000,04-09-2024 16:51:07
3.177000,0.510934,0.000471,0.000264,-95.660000,35000,04-09-2024 16:51:08
3.095000,0.510934,0.000469,0.000264,-95.660000,35000,04-09-2024 16:51:08
3.258000,0.510934,0.000468,0.000270,-95.660000,35000,04-09-2024 16:51:09
3.116000,0.510934,0.000465,0.000277,-95.660000,35000,04-09-2024 16:51:09
3.181000,0.510934,0.000462,0.000284,-95.660000,35000,04-09-2024 16:51:10
3.191000,0.510934,0.000457,0.000288,-95.660000,35000,04-09-2024 16:51:11
3.106000,0.510934,0.000454,0.000289,-95.660000,35000,04-09-2024 16:51:11
3.242000,0.510934,0.000450,0.000285,-95.660000,35000,04-09-2024 16:51:12
3.132000,0.510934,0.000450,0.000283,-95.660000,35000,04-09-2024 16:51:12
3.145000,0.510934,0.000451,0.000278,-95.660000,35000,04-09-2024 16:51:13
3.206000,0.510934,0.000451,0.000277,-95.660000,35000,04-09-2024 16:51:14
3.108000,0.510934,0.000446,0.000279,-95.660000,35000,04-09-2024 16:51:14
3.257000,0.510934,0.000443,0.000282,-95.660000,35000,04-09-2024 16:51:15
3.147000,0.510934,0.000444,0.000286,-95.660000,35000,04-09-2024 16:51:15
3.159000,0.510934,0.000444,0.000291,-95.660000,35000,04-09-2024 16:51:16
3.295000,0.510934,0.000444,0.000295,-95.660000,35000,04-09-2024 16:51:17
3.121000,0.510934,0.000448,0.000295,-95.660000,35000,04-09-2024 16:51:17
3.272000,0.510934,0.000456,0.000296,-95.660000,35000,04-09-2024 16:51:18
3.161000,0.510934,0.000461,0.000298,-95.660000,35000,04-09-2024 16:51:18
3.144000,0.510934,0.000459,0.000298,-95.660000,35000,04-09-2024 16:51:19
3.310000,0.510934,0.000455,0.000294,-95.660000,35000,04-09-2024 16:51:20
3.136000,0.510934,0.000454,0.000290,-95.660000,35000,04-09-2024 16:51:20
3.234000,0.510934,0.000456,0.000288,-95.660000,35000,04-09-2024 16:51:21
3.243000,0.510934,0.000462,0.000294,-95.660000,35000,04-09-2024 16:51:22
3.159000,0.510934,0.000472,0.000307,-95.660000,35000,04-09-2024 16:51:22
3.323000,0.510934,0.000485,0.000324,-95.660000,35000,04-09-2024 16:51:23
3.152000,0.510934,0.000499,0.000339,-95.660000,35000,04-09-2024 16:51:23
3.198000,0.510934,0.000508,0.000345,-95.660000,35000,04-09-2024 16:51:24
3.317000,0.510934,0.000510,0.000340,-95.660000,35000,04-09-2024 16:51:25
3.160000,0.510934,0.000513,0.000327,-95.660000,35000,04-09-2024 16:51:25
3.337000,0.510934,0.000512,0.000308,-95.660000,35000,04-09-2024 16:51:26
3.197000,0.510934,0.000506,0.000285,-95.660000,35000,04-09-2024 16:51:26
3.213000,0.510934,0.000496,0.000273,-95.660000,35000,04-09-2024 16:51:27
3.330000,0.510934,0.000484,0.000269,-95.660000,35000,04-09-2024 16:51:28
3.174000,0.510934,0.000474,0.000274,-95.660000,35000,04-09-2024 16:51:28
3.271000,0.510934,0.000465,0.000285,-95.660000,35000,04-09-2024 16:51:29
3.280000,0.510934,0.000461,0.000292,-95.660000,35000,04-09-2024 16:51:29
3.227000,0.510934,0.000462,0.000295,-95.660000,35000,04-09-2024 16:51:30
3.344000,0.510934,0.000468,0.000291,-95.660000,35000,04-09-2024 16:51:31
3.189000,0.510934,0.000470,0.000278,-95.660000,35000,04-09-2024 16:51:31
3.286000,0.510934,0.000466,0.000265,-95.660000,35000,04-09-2024 16:51:32
3.293000,0.510934,0.000461,0.000253,-95.660000,35000,04-09-2024 16:51:32
3.212000,0.510934,0.000455,0.000243,-95.660000,35000,04-09-2024 16:51:33
3.346000,0.510934,0.000446,0.000235,-95.660000,35000,04-09-2024 16:51:34
3.204000,0.510934,0.000437,0.000232,-95.660000,35000,04-09-2024 16:51:34
3.301000,0.510934,0.000427,0.000232,-95.660000,35000,04-09-2024 16:51:35
3.308000,0.510934,0.000417,0.000235,-95.660000,35000,04-09-2024 16:51:36
3.213000,0.510934,0.000410,0.000243,-95.660000,35000,04-09-2024 16:51:36
3.361000,0.510934,0.000407,0.000247,-95.660000,35000,04-09-2024 16:51:37
3.251000,0.510934,0.000404,0.000249,-95.660000,35000,04-09-2024 16:51:37
3.315000,0.510934,0.000401,0.000248,-95.660000,35000,04-09-2024 16:51:38
3.379000,0.510934,0.000397,0.000250,-95.660000,35000,04-09-2024 16:51:39
3.228000,0.510934,0.000396,0.000255,-95.660000,35000,04-09-2024 16:51:39
3.375000,0.510934,0.000399,0.000266,-95.660000,35000,04-09-2024 16:51:40
3.263000,0.510934,0.000409,0.000282,-95.660000,35000,04-09-2024 16:51:40
3.250000,0.510934,0.000427,0.000299,-95.660000,35000,04-09-2024 16:51:41
3.409000,0.510934,0.000442,0.000305,-95.660000,35000,04-09-2024 16:51:42
3.241000,0.510934,0.000454,0.000300,-95.660000,35000,04-09-2024 16:51:42
3.388000,0.510934,0.000464,0.000288,-95.660000,35000,04-09-2024 16:51:43
3.342000,0.510934,0.000472,0.000272,-95.660000,35000,04-09-2024 16:51:44
3.265000,0.510934,0.000472,0.000259,-95.660000,35000,04-09-2024 16:51:44
3.422000,0.510934,0.000469,0.000247,-95.660000,35000,04-09-2024 16:51:45
3.256000,0.510934,0.000463,0.000237,-95.660000,35000,04-09-2024 16:51:45
3.304000,0.510934,0.000451,0.000228,-95.660000,35000,04-09-2024 16:51:46
3.358000,0.510934,0.000431,0.000223,-95.660000,35000,04-09-2024 16:51:47
3.280000,0.510934,0.000409,0.000222,-95.660000,35000,04-09-2024 16:51:47
3.436000,0.510934,0.000393,0.000227,-95.660000,35000,04-09-2024 16:51:48
3.301000,0.510934,0.000384,0.000240,-95.660000,35000,04-09-2024 16:51:48
3.319000,0.510934,0.000383,0.000258,-95.660000,35000,04-09-2024 16:51:49
3.429000,0.510934,0.000392,0.000277,-95.660000,35000,04-09-2024 16:51:50
3.295000,0.510934,0.000406,0.000290,-95.660000,35000,04-09-2024 16:51:50
3.425000,0.510934,0.000419,0.000292,-95.660000,35000,04-09-2024 16:51:51
3.315000,0.510934,0.000427,0.000289,-95.660000,35000,04-09-2024 16:51:51
3.334000,0.510934,0.000436,0.000285,-95.660000,35000,04-09-2024 16:51:52
3.442000,0.510934,0.000446,0.000281,-95.660000,35000,04-09-2024 16:51:53
3.294000,0.510934,0.000456,0.000278,-95.660000,35000,04-09-2024 16:51:53
3.439000,0.510934,0.000463,0.000276,-95.660000,35000,04-09-2024 16:51:54
3.329000,0.510934,0.000468,0.000276,-95.660000,35000,04-09-2024 16:51:54
3.349000,0.510934,0.000469,0.000275,-95.660000,35000,04-09-2024 16:51:55
3.472000,0.510934,0.000466,0.000277,-95.660000,35000,04-09-2024 16:51:56
3.308000,0.510934,0.000461,0.000282,-95.660000,35000,04-09-2024 16:51:56
3.406000,0.510934,0.000457,0.000290,-95.660000,35000,04-09-2024 16:51:57
3.343000,0.510934,0.000458,0.000293,-95.660000,35000,04-09-2024 16:51:57
3.332000,0.510934,0.000456,0.000288,-95.660000,35000,04-09-2024 16:51:58
3.486000,0.510934,0.000451,0.000278,-95.660000,35000,04-09-2024 16:51:59
3.322000,0.510934,0.000444,0.000268,-95.660000,35000,04-09-2024 16:51:59
3.419000,0.510934,0.000440,0.000258,-95.660000,35000,04-09-2024 16:52:00
3.477000,0.510934,0.000441,0.000248,-95.660000,35000,04-09-2024 16:52:01
3.348000,0.510934,0.000446,0.000246,-95.660000,35000,04-09-2024 16:52:01
3.499000,0.510934,0.000449,0.000248,-95.660000,35000,04-09-2024 16:52:02
3.337000,0.510934,0.000449,0.000251,-95.660000,35000,04-09-2024 16:52:02
3.387000,0.510934,0.000447,0.000252,-95.660000,35000,04-09-2024 16:52:03
3.491000,0.510934,0.000448,0.000252,-95.660000,35000,04-09-2024 16:52:04
3.347000,0.510934,0.000448,0.000251,-95.660000,35000,04-09-2024 16:52:04
3.512000,0.510934,0.000451,0.000251,-95.660000,35000,04-09-2024 16:52:05
3.380000,0.510934,0.000462,0.000252,-95.660000,35000,04-09-2024 16:52:05
3.401000,0.510934,0.000474,0.000256,-95.660000,35000,04-09-2024 16:52:06
3.504000,0.510934,0.000482,0.000266,-95.660000,35000,04-09-2024 16:52:07
3.362000,0.510934,0.000488,0.000281,-95.660000,35000,04-09-2024 16:52:07
3.456000,0.510934,0.000492,0.000292,-95.660000,35000,04-09-2024 16:52:08
3.395000,0.510934,0.000491,0.000300,-95.660000,35000,04-09-2024 16:52:08
3.415000,0.510934,0.000487,0.000305,-95.660000,35000,04-09-2024 16:52:09
3.518000,0.510934,0.000477,0.000307,-95.660000,35000,04-09-2024 16:52:10
3.375000,0.510934,0.000465,0.000304,-95.660000,35000,04-09-2024 16:52:10
3.470000,0.510934,0.000457,0.000294,-95.660000,35000,04-09-2024 16:52:11
3.471000,0.510934,0.000455,0.000282,-95.660000,35000,04-09-2024 16:52:11
3.429000,0.510934,0.000455,0.000268,-95.660000,35000,04-09-2024 16:52:12
3.548000,0.510934,0.000458,0.000256,-95.660000,35000,04-09-2024 16:52:13
3.389000,0.510934,0.000459,0.000251,-95.660000,35000,04-09-2024 16:52:13
3.484000,0.510934,0.000458,0.000254,-95.660000,35000,04-09-2024 16:52:14
3.485000,0.510934,0.000456,0.000263,-95.660000,35000,04-09-2024 16:52:14
3.399000,0.510934,0.000456,0.000273,-95.660000,35000,04-09-2024 16:52:15
3.561000,0.510934,0.000460,0.000282,-95.660000,35000,04-09-2024 16:52:16
3.404000,0.510934,0.000463,0.000291,-95.660000,35000,04-09-2024 16:52:16
3.497000,0.510934,0.000464,0.000295,-95.660000,35000,04-09-2024 16:52:17
3.553000,0.510934,0.000463,0.000296,-95.660000,35000,04-09-2024 16:52:18
3.414000,0.510934,0.000462,0.000296,-95.660000,35000,04-09-2024 16:52:18
3.552000,0.510934,0.000460,0.000297,-95.660000,35000,04-09-2024 16:52:19
3.417000,0.510934,0.000460,0.000298,-95.660000,35000,04-09-2024 16:52:19
3.466000,0.510934,0.000458,0.000299,-95.660000,35000,04-09-2024 16:52:20
3.567000,0.510934,0.000456,0.000296,-95.660000,35000,04-09-2024 16:52:21
3.428000,0.510934,0.000458,0.000295,-95.660000,35000,04-09-2024 16:52:21
3.565000,0.510934,0.000462,0.000296,-95.660000,35000,04-09-2024 16:52:22
3.520000,0.510934,0.000462,0.000294,-95.660000,35000,04-09-2024 16:52:22
3.481000,0.510934,0.000458,0.000290,-95.660000,35000,04-09-2024 16:52:23
3.580000,0.510934,0.000456,0.000287,-95.660000,35000,04-09-2024 16:52:24
3.441000,0.510934,0.000456,0.000289,-95.660000,35000,04-09-2024 16:52:24
3.533000,0.510934,0.000455,0.000296,-95.660000,35000,04-09-2024 16:52:25
3.535000,0.510934,0.000449,0.000300,-95.660000,35000,04-09-2024 16:52:25
3.467000,0.510934,0.000441,0.000300,-95.660000,35000,04-09-2024 16:52:26
3.593000,0.510934,0.000436,0.000297,-95.660000,35000,04-09-2024 16:52:27
3.454000,0.510934,0.000439,0.000284,-95.660000,35000,04-09-2024 16:52:27
3.548000,0.510934,0.000446,0.000264,-95.660000,35000,04-09-2024 16:52:28
3.548000,0.510934,0.000446,0.000242,-95.660000,35000,04-09-2024 16:52:29
3.479000,0.510934,0.000440,0.000226,-95.660000,35000,04-09-2024 16:52:29
3.600000,0.510934,0.000427,0.000224,-95.660000,35000,04-09-2024 16:52:30
3.467000,0.510934,0.000420,0.000231,-95.660000,35000,04-09-2024 16:52:30
3.561000,0.510934,0.000419,0.000243,-95.660000,35000,04-09-2024 16:52:31
3.560000,0.510934,0.000421,0.000254,-95.660000,35000,04-09-2024 16:52:32
3.478000,0.510934,0.000428,0.000264,-95.660000,35000,04-09-2024 16:52:32
3.614000,0.510934,0.000435,0.000266,-95.660000,35000,04-09-2024 16:52:33
3.510000,0.510934,0.000441,0.000267,-95.660000,35000,04-09-2024 16:52:33
3.531000,0.510934,0.000448,0.000267,-95.660000,35000,04-09-2024 16:52:34
3.627000,0.510934,0.000459,0.000265,-95.660000,35000,04-09-2024 16:52:35
3.493000,0.510934,0.000465,0.000262,-95.660000,35000,04-09-2024 16:52:35
3.627000,0.510934,0.000468,0.000260,-95.660000,35000,04-09-2024 16:52:36
3.523000,0.510934,0.000473,0.000260,-95.660000,35000,04-09-2024 16:52:36
3.517000,0.510934,0.000478,0.000259,-95.660000,35000,04-09-2024 16:52:37
3.657000,0.510934,0.000480,0.000258,-95.660000,35000,04-09-2024 16:52:38
3.504000,0.510934,0.000476,0.000261,-95.660000,35000,04-09-2024 16:52:38
3.640000,0.510934,0.000471,0.000268,-95.660000,35000,04-09-2024 16:52:39
3.594000,0.510934,0.000468,0.000277,-95.660000,35000,04-09-2024 16:52:40
3.532000,0.510934,0.000466,0.000282,-95.660000,35000,04-09-2024 16:52:40
3.670000,0.510934,0.000464,0.000287,-95.660000,35000,04-09-2024 16:52:41
3.518000,0.510934,0.000466,0.000290,-95.660000,35000,04-09-2024 16:52:41
3.568000,0.510934,0.000470,0.000291,-95.660000,35000,04-09-2024 16:52:42
3.608000,0.510934,0.000473,0.000292,-95.660000,35000,04-09-2024 16:52:43
3.546000,0.510934,0.000473,0.000292,-95.660000,35000,04-09-2024 16:52:43
3.683000,0.510934,0.000474,0.000292,-95.660000,35000,04-09-2024 16:52:44
3.558000,0.510934,0.000476,0.000291,-95.660000,35000,04-09-2024 16:52:44
3.583000,0.510934,0.000474,0.000290,-95.660000,35000,04-09-2024 16:52:45
3.673000,0.510934,0.000470,0.000289,-95.660000,35000,04-09-2024 16:52:46
3.544000,0.510934,0.000470,0.000288,-95.660000,35000,04-09-2024 16:52:46
3.675000,0.510934,0.000471,0.000288,-95.660000,35000,04-09-2024 16:52:47
3.572000,0.510982,0.000472,0.000289,-95.660000,35000,04-09-2024 16:52:47
3.597000,0.510934,0.000474,0.000291,-95.660000,35000,04-09-2024 16:52:48
3.685000,0.510934,0.000475,0.000293,-95.660000,35000,04-09-2024 16:52:49
3.554000,0.510982,0.000481,0.000295,-95.660000,35000,04-09-2024 16:52:49
3.648000,0.510982,0.000486,0.000292,-95.660000,35000,04-09-2024 16:52:50
3.641000,0.510982,0.000488,0.000284,-95.660000,35000,04-09-2024 16:52:50
3.609000,0.510934,0.000483,0.000277,-95.660000,35000,04-09-2024 16:52:51
3.721000,0.510982,0.000473,0.000274,-95.660000,35000,04-09-2024 16:52:52
3.568000,0.510982,0.000461,0.000273,-95.660000,35000,04-09-2024 16:52:52
3.661000,0.510934,0.000449,0.000271,-95.660000,35000,04-09-2024 16:52:53
3.654000,0.510934,0.000439,0.000266,-95.660000,35000,04-09-2024 16:52:53
3.579000,0.510934,0.000430,0.000259,-95.660000,35000,04-09-2024 16:52:54
3.738000,0.510934,0.000428,0.000252,-95.660000,35000,04-09-2024 16:52:55
3.581000,0.510934,0.000433,0.000249,-95.660000,35000,04-09-2024 16:52:55
3.674000,0.510934,0.000444,0.000251,-95.660000,35000,04-09-2024 16:52:56
3.725000,0.510934,0.000457,0.000257,-95.660000,35000,04-09-2024 16:52:57
3.593000,0.510982,0.000460,0.000260,-95.660000,35000,04-09-2024 16:52:57
3.730000,0.510982,0.000457,0.000264,-95.660000,35000,04-09-2024 16:52:58
3.620000,0.510982,0.000454,0.000270,-95.660000,35000,04-09-2024 16:52:58
3.645000,0.510982,0.000449,0.000277,-95.660000,35000,04-09-2024 16:52:59
3.741000,0.510982,0.000442,0.000282,-95.660000,35000,04-09-2024 16:53:00
3.606000,0.510982,0.000437,0.000286,-95.660000,35000,04-09-2024 16:53:00
3.745000,0.510982,0.000437,0.000289,-95.660000,35000,04-09-2024 16:53:01
3.687000,0.510934,0.000442,0.000291,-95.660000,35000,04-09-2024 16:53:01
3.630000,0.510934,0.000448,0.000289,-95.660000,35000,04-09-2024 16:53:02
3.755000,0.510934,0.000451,0.000286,-95.660000,35000,04-09-2024 16:53:03
3.619000,0.510982,0.000452,0.000283,-95.660000,35000,04-09-2024 16:53:03
3.711000,0.510982,0.000453,0.000280,-95.660000,35000,04-09-2024 16:53:04
3.703000,0.510982,0.000453,0.000278,-95.660000,35000,04-09-2024 16:53:05
3.642000,0.510982,0.000450,0.000277,-95.660000,35000,04-09-2024 16:53:05
3.792000,0.510982,0.000447,0.000273,-95.660000,35000,04-09-2024 16:53:06
3.652000,0.510982,0.000442,0.000268,-95.660000,35000,04-09-2024 16:53:06
3.726000,0.510982,0.000438,0.000267,-95.660000,35000,04-09-2024 16:53:07
3.718000,0.510982,0.000437,0.000274,-95.660000,35000,04-09-2024 16:53:08
3.654000,0.510982,0.000439,0.000282,-95.660000,35000,04-09-2024 16:53:08
3.782000,0.510982,0.000441,0.000289,-95.660000,35000,04-09-2024 16:53:09
3.666000,0.510982,0.000442,0.000290,-95.660000,35000,04-09-2024 16:53:09
3.691000,0.510982,0.000446,0.000291,-95.660000,35000,04-09-2024 16:53:10
3.732000,0.510982,0.000452,0.000295,-95.660000,35000,04-09-2024 16:53:11
3.650000,0.510982,0.000469,0.000298,-95.660000,35000,04-09-2024 16:53:11
3.797000,0.510982,0.000491,0.000293,-95.660000,35000,04-09-2024 16:53:12
3.678000,0.510982,0.000508,0.000280,-95.660000,35000,04-09-2024 16:53:12
3.705000,0.510982,0.000513,0.000268,-95.660000,35000,04-09-2024 16:53:13
3.827000,0.510982,0.000509,0.000259,-95.660000,35000,04-09-2024 16:53:14
3.663000,0.510982,0.000504,0.000257,-95.660000,35000,04-09-2024 16:53:14
3.811000,0.510982,0.000501,0.000259,-95.660000,35000,04-09-2024 16:53:15
3.691000,0.510982,0.000498,0.000266,-95.660000,35000,04-09-2024 16:53:15
3.685000,0.510982,0.000498,0.000277,-95.660000,35000,04-09-2024 16:53:16
3.843000,0.510982,0.000498,0.000285,-95.660000,35000,04-09-2024 16:53:17
3.673000,0.510982,0.000497,0.000293,-95.660000,35000,04-09-2024 16:53:17
3.777000,0.510982,0.000493,0.000300,-95.660000,35000,04-09-2024 16:53:18
3.771000,0.510982,0.000484,0.000304,-95.660000,35000,04-09-2024 16:53:19
3.701000,0.510982,0.000476,0.000298,-95.660000,35000,04-09-2024 16:53:19
3.857000,0.510982,0.000470,0.000288,-95.660000,35000,04-09-2024 16:53:20
3.685000,0.510982,0.000470,0.000281,-95.660000,35000,04-09-2024 16:53:20
3.743000,0.510982,0.000472,0.000278,-95.660000,35000,04-09-2024 16:53:21
3.847000,0.510934,0.000474,0.000275,-95.660000,35000,04-09-2024 16:53:22
3.697000,0.510982,0.000476,0.000272,-95.660000,35000,04-09-2024 16:53:22
3.851000,0.510982,0.000477,0.000272,-95.660000,35000,04-09-2024 16:53:23
3.697000,0.510982,0.000474,0.000278,-95.660000,35000,04-09-2024 16:53:23
3.806000,0.510982,0.000464,0.000287,-95.660000,35000,04-09-2024 16:53:24
3.801000,0.510982,0.000451,0.000295,-95.660000,35000,04-09-2024 16:53:25
3.732000,0.510982,0.000441,0.000301,-95.660000,35000,04-09-2024 16:53:25
3.882000,0.510982,0.000435,0.000301,-95.660000,35000,04-09-2024 16:53:26
3.716000,0.510982,0.000431,0.000298,-95.660000,35000,04-09-2024 16:53:26
3.757000,0.510982,0.000425,0.000292,-95.660000,35000,04-09-2024 16:53:27
3.867000,0.510982,0.000415,0.000288,-95.660000,35000,04-09-2024 16:53:28
3.717000,0.510982,0.000408,0.000288,-95.660000,35000,04-09-2024 16:53:28
3.822000,0.510982,0.000409,0.000288,-95.660000,35000,04-09-2024 16:53:29
3.822000,0.510982,0.000417,0.000286,-95.660000,35000,04-09-2024 16:53:29
3.747000,0.510982,0.000430,0.000284,-95.660000,35000,04-09-2024 16:53:30
3.883000,0.510982,0.000441,0.000280,-95.660000,35000,04-09-2024 16:53:31
3.735000,0.510982,0.000441,0.000278,-95.660000,35000,04-09-2024 16:53:31
3.882000,0.510982,0.000436,0.000278,-95.660000,35000,04-09-2024 16:53:32
3.768000,0.510982,0.000435,0.000278,-95.660000,35000,04-09-2024 16:53:33
3.764000,0.510982,0.000439,0.000280,-95.660000,35000,04-09-2024 16:53:33
3.912000,0.510982,0.000444,0.000285,-95.660000,35000,04-09-2024 16:53:34
3.751000,0.510982,0.000447,0.000291,-95.660000,35000,04-09-2024 16:53:34
3.894000,0.510982,0.000448,0.000294,-95.660000,35000,04-09-2024 16:53:35
3.847000,0.510982,0.000448,0.000293,-95.660000,35000,04-09-2024 16:53:36
3.778000,0.510982,0.000448,0.000297,-95.660000,35000,04-09-2024 16:53:36
3.925000,0.510982,0.000450,0.000306,-95.660000,35000,04-09-2024 16:53:37
3.760000,0.510982,0.000452,0.000318,-95.660000,35000,04-09-2024 16:53:37
3.818000,0.510982,0.000458,0.000332,-95.660000,35000,04-09-2024 16:53:38
3.862000,0.510982,0.000466,0.000341,-95.660000,35000,04-09-2024 16:53:39
3.792000,0.510982,0.000473,0.000346,-95.660000,35000,04-09-2024 16:53:39
3.938000,0.510982,0.000475,0.000348,-95.660000,35000,04-09-2024 16:53:40
3.807000,0.510982,0.000471,0.000343,-95.660000,35000,04-09-2024 16:53:41
3.832000,0.510982,0.000466,0.000334,-95.660000,35000,04-09-2024 16:53:41
3.932000,0.510934,0.000458,0.000320,-95.660000,35000,04-09-2024 16:53:42
3.805000,0.510934,0.000449,0.000305,-95.660000,35000,04-09-2024 16:53:42
3.928000,0.510934,0.000438,0.000289,-95.660000,35000,04-09-2024 16:53:43
3.821000,0.510982,0.000434,0.000281,-95.660000,35000,04-09-2024 16:53:44
3.846000,0.510982,0.000436,0.000281,-95.660000,35000,04-09-2024 16:53:44
3.945000,0.510982,0.000442,0.000284,-95.660000,35000,04-09-2024 16:53:45
3.797000,0.510982,0.000449,0.000279,-95.660000,35000,04-09-2024 16:53:45
3.898000,0.510982,0.000456,0.000271,-95.660000,35000,04-09-2024 16:53:46
3.837000,0.510982,0.000460,0.000260,-95.660000,35000,04-09-2024 16:53:47
3.858000,0.510982,0.000462,0.000257,-95.660000,35000,04-09-2024 16:53:47
3.973000,0.510982,0.000461,0.000270,-95.660000,35000,04-09-2024 16:53:48
3.812000,0.510982,0.000456,0.000284,-95.660000,35000,04-09-2024 16:53:48
3.912000,0.510934,0.000448,0.000293,-95.660000,35000,04-09-2024 16:53:49
3.915000,0.510934,0.000444,0.000305,-95.660000,35000,04-09-2024 16:53:50
3.843000,0.510934,0.000448,0.000313,-95.660000,35000,04-09-2024 16:53:50
3.987000,0.510982,0.000452,0.000313,-95.660000,35000,04-09-2024 16:53:51
3.828000,0.510982,0.000462,0.000322,-95.660000,35000,04-09-2024 16:53:51
3.925000,0.510982,0.000475,0.000335,-95.660000,35000,04-09-2024 16:53:52
3.981000,0.510982,0.000492,0.000359,-95.660000,35000,04-09-2024 16:53:53
3.839000,0.510982,0.000496,0.000377,-95.660000,35000,04-09-2024 16:53:53
4.000000,0.510934,0.000488,0.000388,-95.660000,35000,04-09-2024 16:53:54
3.841000,0.510982,0.000476,0.000386,-95.660000,35000,04-09-2024 16:53:54
3.895000,0.510982,0.000467,0.000372,-95.660000,35000,04-09-2024 16:53:55
3.995000,0.510982,0.000458,0.000359,-95.660000,35000,04-09-2024 16:53:56
3.853000,0.510982,0.000449,0.000349,-95.660000,35000,04-09-2024 16:53:56
3.990000,0.510982,0.000431,0.000335,-95.660000,35000,04-09-2024 16:53:57
3.952000,0.510982,0.000396,0.000314,-95.660000,35000,04-09-2024 16:53:58
3.910000,0.510982,0.000360,0.000299,-95.660000,35000,04-09-2024 16:53:58
4.009000,0.510982,0.000324,0.000292,-95.660000,35000,04-09-2024 16:53:59
3.868000,0.510982,0.000293,0.000290,-95.660000,35000,04-09-2024 16:53:59
3.961000,0.510982,0.000278,0.000288,-95.660000,35000,04-09-2024 16:54:00
3.966000,0.510982,0.000286,0.000289,-95.660000,35000,04-09-2024 16:54:01
3.896000,0.510982,0.000308,0.000291,-95.660000,35000,04-09-2024 16:54:01
4.022000,0.510982,0.000336,0.000294,-95.660000,35000,04-09-2024 16:54:02
